// General information: 
//  MT Manager version: 2022.0.0 
//  XDA version: 2022.0.0 build 7085 rev 119802 built on 2022-11-08
// Device information: 
//  DeviceId: 00B4938D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Roll	Pitch	Yaw	Vel_E	Vel_N	Vel_U
44410	9.758443	0.037009	3.111964	0.499527	-2.125594	0.194552	-42.403633	-74.722632	-157.281451			
44411	9.033548	0.200017	2.854134	0.334807	-2.084280	-0.575020	-41.455806	-74.489282	-158.202991			
44412	8.892667	0.286767	2.887361	0.323679	-2.142282	-0.713001	-40.698190	-74.261029	-158.956831			
44413	8.567716	0.334960	2.879162	0.340664	-2.137946	-1.030859	-40.051917	-74.047447	-159.587941			
44414	8.294604	0.413339	2.822181	0.294034	-2.151855	-1.314514	-39.452611	-73.834047	-160.176045			
44415	8.270486	0.376618	2.774783	0.233010	-2.087996	-1.337543	-38.943044	-73.646026	-160.684481			
44416	8.165413	0.301039	2.784253	0.256019	-2.000028	-1.419185	-38.406642	-73.427275	-161.232709			
44417	8.147937	0.126350	2.645788	0.151624	-1.778510	-1.433020	-37.948345	-73.213193	-161.730043			
44418	8.044442	0.003070	2.552491	0.095066	-1.613293	-1.529186	-37.504736	-72.991379	-162.213317			
44419	7.731713	-0.100593	2.681994	0.298013	-1.527944	-1.777821	-37.166696	-72.792434	-162.575230			
44420	7.502014	-0.117328	2.942625	0.574570	-1.577907	-1.930235	-36.874747	-72.617896	-162.859907			
44421	7.385199	-0.423887	3.173893	0.892146	-1.358485	-1.928969	-36.673906	-72.503580	-163.010277			
44422	7.585089	-0.526652	3.208788	0.883230	-1.285580	-1.708711	-36.419720	-72.423886	-163.165317			
44423	7.832522	-0.726891	3.035996	0.708010	-1.052468	-1.476917	-36.205693	-72.377116	-163.264756			
44424	8.020744	-0.934806	2.980832	0.659304	-0.845831	-1.272111	-35.969443	-72.335869	-163.354842			
44425	8.169684	-0.908234	3.076914	0.689967	-0.907426	-1.110013	-35.773405	-72.304164	-163.388573			
44426	7.925513	-0.936793	2.912208	0.614086	-0.794348	-1.376800	-35.580466	-72.263844	-163.410281			
44427	7.727555	-0.854403	2.723010	0.474992	-0.784266	-1.626162	-35.497190	-72.279821	-163.306326			
44428	7.762668	-0.670887	2.784064	0.473430	-0.973345	-1.609726	-35.451456	-72.349664	-163.133132			
44429	7.993314	-0.367151	2.843600	0.391685	-1.293557	-1.428943	-35.514416	-72.485456	-162.824375			
44430	8.206366	-0.028538	2.988561	0.392878	-1.672559	-1.249694	-35.588637	-72.643782	-162.469299			
44431	8.471315	0.278082	2.922441	0.206561	-1.961017	-1.066672	-35.779653	-72.832417	-161.986571			
44432	9.129808	0.302122	2.944337	0.076825	-2.050026	-0.436915	-36.036554	-73.025376	-161.434872			
44433	9.497652	0.383772	2.779310	-0.153456	-2.115133	-0.139026	-36.385444	-73.199362	-160.772690			
44434	9.631164	0.416224	2.395476	-0.511930	-2.050917	-0.106896	-36.773525	-73.326239	-160.072374			
44435	9.412416	0.582571	2.472519	-0.387452	-2.227146	-0.329235	-37.286713	-73.436751	-159.291484			
44436	9.019738	0.374729	2.530299	-0.140993	-2.025748	-0.659828	-37.858931	-73.527217	-158.477966			
44437	8.861942	0.489106	2.513308	-0.109528	-2.135447	-0.839523	-38.573877	-73.630233	-157.532875			
44438	8.818175	0.783749	2.626841	-0.031151	-2.467079	-0.913972	-39.310384	-73.725215	-156.569916			
44439	8.836504	0.714211	2.768132	0.151970	-2.469187	-0.860800	-40.142549	-73.822814	-155.543857			
44440	9.091523	0.753523	2.869801	0.209607	-2.590618	-0.609214	-40.960346	-73.906947	-154.553002			
44441	9.669705	0.510544	2.743592	0.044128	-2.422261	-0.044287	-41.827408	-73.980607	-153.515052			
44442	10.445476	0.250876	2.586382	-0.200718	-2.257673	0.709799	-42.568388	-73.999428	-152.623831			
44443	10.742563	0.014322	2.522965	-0.256320	-2.086373	1.020108	-43.186198	-73.948359	-151.888201			
44444	10.826535	-0.161767	2.325113	-0.418968	-1.905724	1.088633	-43.575916	-73.838215	-151.414007			
44445	10.740143	-0.207237	2.534332	-0.200058	-1.934593	1.051645	-43.777770	-73.693465	-151.128354			
44446	10.541605	-0.145930	2.947621	0.203134	-2.095046	0.929969	-43.747977	-73.534664	-151.050988			
44447	10.195545	0.181032	3.271518	0.497215	-2.457255	0.598815	-43.639644	-73.388846	-151.039924			
44448	9.860456	0.684467	3.696495	0.846338	-3.006236	0.267362	-43.410369	-73.274555	-151.139477			
44449	9.762640	1.294913	4.105457	1.106403	-3.680148	0.140859	-43.182719	-73.209597	-151.241558			
44450	9.680720	1.983020	4.293106	1.143214	-4.364914	-0.029026	-42.902053	-73.183641	-151.426148			
44451	9.911653	2.814827	4.546995	1.138117	-5.249232	0.086279	-42.776142	-73.203393	-151.536871			
44452	10.476249	2.976870	5.035248	1.415809	-5.605654	0.701085	-42.812935	-73.242674	-151.622149			
44453	11.077807	3.126399	5.669747	1.819424	-6.009206	1.377366	-43.097279	-73.284278	-151.603526			
44454	12.460841	1.962423	5.794784	1.836133	-5.147821	2.947860	-43.540074	-73.303860	-151.589865			
44455	14.211101	0.344697	4.650620	0.681913	-3.579236	4.693389	-44.204622	-73.255886	-151.479796			
44456	16.469910	-0.687867	2.039063	-2.103942	-2.224055	6.512614	-45.094817	-73.116336	-151.160173			
44457	16.778153	-0.917316	-0.078041	-4.134487	-1.501663	6.404716	-46.166952	-72.795268	-150.684558			
44458	12.827280	-1.500854	-0.703106	-3.603182	-0.265165	2.606329	-47.102651	-72.302084	-150.330220			
44459	9.123894	-3.342105	0.205231	-1.344982	1.661789	-0.331857	-47.736240	-71.747594	-150.164564			
44460	6.857344	-4.668433	2.850318	2.022855	2.339720	-1.604458	-47.780744	-71.223835	-150.415837			
44461	6.055612	-4.920240	5.241650	4.468516	1.868350	-1.756920	-47.644635	-70.853139	-150.762913			
44462	6.650971	-5.198702	6.818150	5.792362	1.473288	-0.755814	-47.701924	-70.713989	-150.860377			
44463	8.698514	-5.406932	6.598974	5.070438	1.383138	1.179262	-48.239681	-70.808536	-150.399802			
44464	11.096585	-6.044186	5.267747	3.404093	2.012016	3.293755	-49.154581	-71.072195	-149.425846			
44465	12.547536	-6.032136	3.092722	1.092998	2.464419	4.191716	-50.352633	-71.394083	-147.943041			
44466	12.206171	-5.422685	1.651471	-0.233491	2.401311	3.427487	-51.329736	-71.602794	-146.553822			
44467	10.779493	-4.909896	1.401037	-0.191041	2.218747	1.905163	-52.007979	-71.653114	-145.452513			
44468	9.252386	-4.288405	1.747433	0.363507	1.777836	0.373465	-52.374913	-71.604533	-144.714261			
44469	8.421367	-3.332349	2.186883	0.735034	0.882806	-0.566780	-52.759878	-71.569735	-143.998318			
44470	7.728327	-2.701836	2.004559	0.589640	0.463924	-1.417316	-53.337230	-71.593664	-143.186980			
44471	8.034319	-2.236579	1.825917	0.257133	0.003726	-1.279211	-54.295607	-71.697402	-142.043810			
44472	8.384568	-1.968860	1.087853	-0.545707	-0.120904	-1.149655	-55.383454	-71.804188	-140.828607			
44473	8.286340	-2.146786	0.288072	-1.183544	0.267190	-1.334322	-56.546808	-71.886630	-139.559060			
44474	8.785724	-2.335433	0.325913	-1.178628	0.294808	-0.797530	-57.650106	-71.938073	-138.373494			
44475	8.878302	-2.449388	0.400925	-1.064727	0.322225	-0.661358	-58.606986	-71.936605	-137.424488			
44476	8.818856	-2.635274	0.449426	-0.932063	0.461763	-0.656445	-59.413956	-71.915358	-136.777956			
44477	8.853967	-2.781756	0.703594	-0.636532	0.486541	-0.539936	-60.195927	-71.909650	-136.261098			
44478	8.907619	-2.860922	1.166355	-0.163862	0.385982	-0.393825	-60.924077	-71.941229	-135.859359			
44479	8.949143	-3.101475	1.050389	-0.183391	0.613768	-0.304842	-61.718423	-72.014895	-135.409471			
44480	8.676331	-3.171268	0.797394	-0.303399	0.801420	-0.580297	-62.403340	-72.115338	-135.034261			
44481	8.226662	-3.476380	0.613158	-0.257820	1.229353	-0.949208	-62.991796	-72.227036	-134.681321			
44482	8.309067	-4.172866	0.302402	-0.341786	1.951523	-0.723161	-63.412017	-72.361547	-134.414813			
44483	7.870338	-3.846272	0.368952	-0.247439	1.727293	-1.220403	-63.654936	-72.488856	-134.250053			
44484	7.277482	-3.914527	0.416030	-0.041491	1.910825	-1.762511	-63.739717	-72.597826	-134.211978			
44485	7.118185	-3.435334	0.694680	0.135075	1.420061	-2.007701	-63.944540	-72.720020	-133.970817			
44486	7.351245	-2.988229	0.808032	0.086891	0.926702	-1.890764	-64.304963	-72.853031	-133.527568			
44487	7.933634	-2.543633	0.918406	-0.023674	0.356184	-1.438407	-64.921001	-72.997005	-132.825829			
44488	8.260233	-2.177408	0.682971	-0.377183	0.018468	-1.251363	-65.652227	-73.132817	-131.998476			
44489	8.684744	-1.948515	0.544627	-0.614484	-0.251470	-0.920155	-66.467253	-73.241155	-131.105836			
44490	9.243773	-1.581972	0.452601	-0.871430	-0.696194	-0.490102	-67.236571	-73.316325	-130.285848			
44491	9.811871	-1.302002	0.231733	-1.228503	-1.026942	-0.042437	-67.923116	-73.354563	-129.608126			
44492	9.853121	-1.133605	0.142712	-1.344957	-1.176690	-0.055850	-68.319938	-73.359056	-129.284770			
44493	9.423071	-1.099114	0.109638	-1.297487	-1.111867	-0.480238	-68.552983	-73.344650	-129.163093			
44494	9.268872	-1.174553	0.077436	-1.278004	-1.000096	-0.611379	-68.588826	-73.334064	-129.260869			
44495	8.669221	-1.324261	-0.179442	-1.371946	-0.645665	-1.173119	-68.534109	-73.320431	-129.473943			
44496	8.425471	-1.423329	-0.026076	-1.162033	-0.543813	-1.364667	-68.356661	-73.310513	-129.796398			
44497	8.659057	-1.396903	0.552366	-0.676650	-0.800769	-1.087058	-68.176455	-73.305360	-130.137440			
44498	8.903735	-1.325711	0.805859	-0.516744	-0.994914	-0.844604	-67.901600	-73.287935	-130.600282			
44499	9.312332	-1.275606	0.998561	-0.444019	-1.188058	-0.445983	-67.624157	-73.240667	-131.123611			
44500	9.471389	-1.004606	1.112430	-0.472989	-1.504540	-0.354013	-67.283368	-73.159147	-131.762623			
44501	9.375213	-0.997912	1.097212	-0.502605	-1.484960	-0.451251	-66.957934	-73.027230	-132.450011			
44502	9.159092	-1.094224	0.933527	-0.620572	-1.297303	-0.653564	-66.639187	-72.856696	-133.139351			
44503	8.840039	-1.247915	0.718368	-0.745668	-1.021888	-0.945939	-66.395337	-72.648228	-133.764543			
44504	8.157845	-1.529326	0.195522	-1.035369	-0.443387	-1.587189	-66.235185	-72.408127	-134.304613			
44505	7.908421	-1.462532	-0.038863	-1.248922	-0.380582	-1.876762	-66.266156	-72.157853	-134.632179			
44506	8.031404	-1.575427	0.036725	-1.193257	-0.353058	-1.723301	-66.405833	-71.913040	-134.803687			
44507	8.607844	-1.606616	0.184104	-1.193890	-0.532790	-1.152390	-66.616441	-71.684154	-134.812224			
44508	9.014745	-1.844546	0.338199	-1.084486	-0.495221	-0.682469	-66.759733	-71.458231	-134.822692			
44509	9.043595	-1.882061	0.619206	-0.842298	-0.603450	-0.612771	-66.841701	-71.244795	-134.790525			
44510	9.198916	-2.023472	0.573037	-0.894487	-0.519229	-0.433291	-66.864508	-71.049022	-134.746373			
44511	9.231632	-1.889439	0.622058	-0.924041	-0.689107	-0.439793	-66.814447	-70.851688	-134.734030			
44512	9.439135	-1.767659	0.416132	-1.227635	-0.786721	-0.311691	-66.641957	-70.653590	-134.844843			
44513	9.396041	-1.415336	0.385867	-1.393937	-1.095144	-0.469501	-66.310120	-70.445141	-135.159095			
44514	9.276472	-1.231746	0.542045	-1.322636	-1.296899	-0.623972	-65.858146	-70.249479	-135.675154			
44515	9.153873	-1.244344	0.722772	-1.162182	-1.328517	-0.716070	-65.498527	-70.085241	-136.173804			
44516	9.382895	-1.643237	0.697149	-1.141564	-1.017179	-0.384692	-65.280378	-69.965866	-136.570475			
44517	9.607083	-2.124789	0.777234	-0.984279	-0.676427	-0.015316	-65.245257	-69.878865	-136.774178			
44518	9.850070	-2.477227	0.688099	-1.017293	-0.390313	0.308912	-65.312080	-69.839929	-136.823369			
44519	10.188679	-3.053226	0.749745	-0.850669	0.010269	0.816035	-65.462113	-69.839323	-136.717575			
44520	10.511586	-3.472099	1.280066	-0.302742	0.095982	1.326729	-65.491619	-69.883775	-136.599648			
44521	11.166502	-3.582504	1.357162	-0.351163	0.016459	1.987457	-65.430530	-69.957180	-136.510542			
44522	12.033764	-3.551404	1.707330	-0.253176	-0.333049	2.842899	-65.221875	-70.047325	-136.613683			
44523	12.840648	-3.671440	1.838657	-0.285571	-0.442170	3.658216	-65.090534	-70.157857	-136.755001			
44524	13.680758	-3.938571	2.091096	-0.156540	-0.472583	4.567863	-65.117629	-70.296384	-136.875180			
44525	14.343266	-4.841983	1.952379	-0.101397	0.249528	5.448802	-65.446319	-70.471051	-136.863038			
44526	14.706551	-5.709179	0.717367	-0.939678	1.435718	5.885941	-66.116991	-70.706022	-136.539604			
44527	14.525653	-6.023887	-0.824933	-2.080075	2.377031	5.614052	-66.955151	-70.944948	-136.080631			
44528	14.160661	-6.372523	-1.306531	-2.199017	2.968671	5.326361	-67.729999	-71.161926	-135.668465			
44529	13.464039	-6.816068	-1.074829	-1.572655	3.423673	4.839923	-68.384144	-71.333265	-135.341024			
44530	12.185954	-7.502035	-0.961169	-0.855894	4.272287	3.851741	-68.728359	-71.458003	-135.247448			
44531	10.256683	-7.732784	-0.785313	-0.132027	4.844135	2.109101	-68.705076	-71.566568	-135.448853			
44532	8.373217	-7.447727	0.059327	0.966905	4.678527	0.324339	-68.313773	-71.696372	-135.982367			
44533	6.672842	-7.366092	1.279492	2.429795	4.489771	-1.189396	-67.863935	-71.888760	-136.492734			
44534	5.798442	-7.137645	2.337900	3.498427	4.067635	-1.986528	-67.401068	-72.176907	-136.776770			
44535	6.011614	-6.447581	2.719826	3.539870	3.315483	-1.965103	-67.019391	-72.589414	-136.742071			
44536	6.717993	-5.535816	2.854495	3.178647	2.393103	-1.560827	-66.431462	-73.097916	-136.780691			
44537	7.191968	-4.807376	2.873104	2.843860	1.745499	-1.330083	-65.561266	-73.636803	-137.008841			
44538	7.545274	-3.694256	2.813500	2.336486	0.813904	-1.305529	-64.494475	-74.177335	-137.389176			
44539	8.170835	-2.773016	2.816913	1.920210	-0.027559	-0.941488	-63.512972	-74.695755	-137.702130			
44540	8.977786	-1.880942	2.465359	1.174374	-0.756107	-0.417745	-62.773023	-75.163908	-137.846093			
44541	9.627265	-1.414336	2.125918	0.629241	-1.098257	0.066659	-62.411673	-75.551594	-137.709831			
44542	10.189736	-1.347549	1.857709	0.301470	-1.106922	0.569085	-62.328575	-75.853644	-137.378339			
44543	10.498793	-1.601680	1.458107	-0.006032	-0.751401	0.880831	-62.318988	-76.056172	-137.019683			
44544	10.373943	-2.019400	1.003694	-0.260185	-0.165608	0.799047	-61.998875	-76.150834	-136.991212			
44545	10.465981	-2.540011	0.540368	-0.559998	0.478951	0.945441	-61.245427	-76.156071	-137.437927			
44546	10.099838	-2.682746	0.976524	-0.083373	0.556045	0.667818	-59.873144	-76.072228	-138.560689			
44547	9.637710	-2.674554	1.534767	0.458604	0.477188	0.284619	-58.075466	-75.914002	-140.200220			
44548	8.747474	-2.517416	1.963068	0.904782	0.372762	-0.552499	-55.998107	-75.701360	-142.205835			
44549	7.704924	-2.040427	2.202358	1.119364	0.046974	-1.619772	-53.970427	-75.470389	-144.241766			
44550	6.865947	-1.458983	2.530064	1.364045	-0.445295	-2.490677	-52.143423	-75.268316	-146.107308			
44551	6.377686	-0.983662	2.996260	1.716375	-0.943358	-2.972806	-50.662938	-75.142234	-147.652497			
44552	6.223258	-0.684438	3.161019	1.783991	-1.229686	-3.142262	-49.468282	-75.111952	-148.907569			
44553	6.372498	-0.875699	3.179870	1.808265	-1.051645	-2.948920	-48.553754	-75.171288	-149.874981			
44554	6.905529	-1.008498	3.271062	1.809624	-0.998140	-2.387584	-47.782101	-75.301959	-150.663684			
44555	7.546197	-1.385429	3.165169	1.685086	-0.660017	-1.712838	-47.095672	-75.452365	-151.336033			
44556	8.072109	-1.571643	2.770917	1.261715	-0.387139	-1.235678	-46.336215	-75.570763	-152.063472			
44557	8.213145	-1.814018	2.174542	0.747431	0.049244	-1.157406	-45.594258	-75.638423	-152.785080			
44558	8.308869	-1.808139	1.773111	0.345083	0.191056	-1.135421	-44.899458	-75.666261	-153.464278			
44559	8.300738	-1.787851	1.663306	0.231226	0.230063	-1.166369	-44.357374	-75.672709	-153.993871			
44560	8.293071	-1.480692	1.661117	0.133247	-0.040974	-1.227389	-43.989315	-75.679395	-154.312749			
44561	7.883648	-1.149834	1.661460	0.125741	-0.300603	-1.680757	-43.920241	-75.692739	-154.329988			
44562	7.725626	-0.853426	1.767075	0.178020	-0.597612	-1.866158	-44.223061	-75.745310	-153.969157			
44563	7.843488	-0.487118	2.092078	0.363582	-1.069885	-1.759273	-44.853745	-75.825429	-153.308832			
44564	7.781608	-0.524446	2.042030	0.363368	-1.028399	-1.824657	-45.681872	-75.911386	-152.482910			
44565	7.663667	-0.446899	1.964466	0.320566	-1.085750	-1.969926	-46.755874	-76.010007	-151.440648			
44566	7.533622	-0.479567	2.069234	0.485277	-1.100366	-2.078302	-48.004310	-76.113106	-150.238122			
44567	7.444559	-0.470552	2.287780	0.739398	-1.199970	-2.138707	-49.467603	-76.223763	-148.831278			
44568	7.612632	-0.416586	2.258618	0.699136	-1.295529	-1.998621	-51.017361	-76.328451	-147.319243			
44569	7.756911	-0.312570	2.133204	0.562365	-1.407714	-1.905744	-52.681375	-76.418084	-145.698219			
44570	8.370727	-0.316438	1.870840	0.238983	-1.438916	-1.354475	-54.302420	-76.486340	-144.130614			
44571	8.569721	-0.544953	1.566127	0.021553	-1.192450	-1.165882	-55.738723	-76.518875	-142.762900			
44572	8.601600	-1.044093	1.454189	0.088260	-0.726737	-1.057332	-56.784083	-76.526894	-141.766173			
44573	8.773508	-1.620644	1.627865	0.411797	-0.293555	-0.757574	-57.404825	-76.528378	-141.141784			
44574	9.087790	-1.909590	1.936664	0.738349	-0.179729	-0.357124	-57.468632	-76.528324	-141.014773			
44575	9.423406	-1.936138	2.309710	1.031816	-0.319662	0.021798	-57.065086	-76.533469	-141.340435			
44576	9.475876	-1.792871	2.785976	1.414921	-0.594533	0.107632	-56.357894	-76.570139	-141.972445			
44577	9.556090	-1.354600	2.686324	1.175819	-0.954628	0.090655	-55.885725	-76.714742	-142.380283			
44578	10.324000	-0.974372	2.621929	0.882580	-1.366960	0.759030	-55.785888	-76.933113	-142.416599			
44579	11.223491	-0.497889	2.410979	0.421471	-1.847802	1.520241	-56.100609	-77.148405	-142.002317			
44580	11.802082	0.351693	1.725905	-0.524236	-2.498706	1.843769	-56.810248	-77.322111	-141.156769			
44581	12.058980	1.127566	1.423544	-1.023703	-3.179872	1.915783	-57.767517	-77.438764	-140.027095			
44582	11.935034	1.996566	1.563728	-1.072203	-4.045305	1.648647	-58.596369	-77.488151	-139.001944			
44583	11.449471	2.541438	1.892333	-0.801301	-4.615641	1.104449	-59.242593	-77.472068	-138.210651			
44584	11.451650	2.740073	2.922646	0.132112	-5.140098	1.176036	-59.604741	-77.426677	-137.828889			
44585	11.882174	1.743872	3.966896	1.328976	-4.605422	1.891469	-59.798104	-77.373993	-137.793729			
44586	13.142906	0.815462	4.416498	1.789049	-4.074386	3.344248	-59.710328	-77.309016	-138.207349			
44587	14.577063	-0.324620	3.387695	0.871793	-2.907755	4.845323	-59.472235	-77.203962	-138.951956			
44588	15.214339	-1.512980	1.779654	-0.448740	-1.380925	5.511272	-59.158790	-77.025371	-139.892420			
44589	14.455770	-3.409286	0.843430	-0.654212	0.783055	5.028557	-59.277086	-76.795051	-140.443627			
44590	14.746124	-6.710301	1.019750	0.490099	3.686754	5.988685	-59.584687	-76.499349	-140.690284			
44591	15.813736	-9.562230	0.795441	0.973654	6.166229	7.599136	-59.223072	-76.030776	-141.400572			
44592	15.339588	-10.669696	-0.084705	0.498242	7.507536	7.291083	-58.288809	-75.416093	-142.596556			
44593	13.214012	-10.550010	-0.039651	0.778510	7.643102	5.250150	-57.504878	-74.763140	-143.530195			
44594	10.612374	-9.783472	1.082286	1.968293	6.874987	2.771784	-57.011091	-74.178098	-144.013721			
44595	8.650005	-8.561194	1.966992	2.696029	5.705651	0.777953	-56.719445	-73.753110	-144.018352			
44596	7.071478	-6.568212	2.796311	3.076252	3.832055	-1.048093	-56.279228	-73.480187	-144.037742			
44597	5.862502	-4.954091	4.363328	4.225230	2.010085	-2.325542	-55.783958	-73.353735	-144.134538			
44598	5.321324	-3.404115	4.909870	4.349198	0.515585	-3.117177	-55.560006	-73.400086	-144.011973			
44599	5.307565	-2.173477	4.552214	3.657572	-0.463040	-3.486193	-55.949716	-73.617461	-143.336268			
44600	5.737866	-1.226717	3.469458	2.311965	-1.022779	-3.482321	-57.027088	-73.951271	-142.049288			
44601	6.357660	-1.057988	2.321063	1.120093	-0.896199	-3.114303	-58.590490	-74.297073	-140.367093			
44602	7.546103	-1.249195	0.823654	-0.394753	-0.436063	-2.142220	-60.361936	-74.598574	-138.426578			
44603	8.711719	-1.692836	-0.240357	-1.415060	0.094948	-1.048807	-62.040094	-74.811013	-136.522486			
44604	10.170574	-2.013888	-0.798488	-2.061833	0.276980	0.375820	-63.194451	-74.907668	-135.070065			
44605	11.027194	-2.012496	-0.537027	-1.944127	-0.001929	1.239816	-63.687538	-74.865818	-134.355619			
44606	13.403293	12.509192	1.311285	-4.964989	-14.494973	0.340360	-64.604421	-74.900599	-134.779329			
44607	17.239062	2.130041	-11.358808	-14.560561	-0.311774	4.963232	-64.673910	-73.901393	-142.888821			
44608	-0.437141	-33.235824	3.402167	17.453344	27.208505	-1.359500	-61.758934	-73.039438	-145.831891			
